NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN,CARISOPRODOL,FENTANYL,HYDROCODONE,HYDROMORPHONE,METHADONE,MORPHINE,MORPHINE,OXYCODONE,OXYCODONE,OXYCONTIN,TRAMADOL,Opioid,Total_Opioids
1134449549,M,VA,DDS,Dentist,0,0,0,17,0,0,0,0,0,0,0,0,1,17.0
1821086174,M,WA,MD,Gastroenterology,0,0,13,0,0,0,11,0,0,12,0,0,1,36.0
1225026966,M,MT,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1144243932,M,IN,DDS,Dentist,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1639155633,F,FL,MD,General Surgery,0,0,0,0,0,0,0,0,15,0,0,0,1,15.0
1699971119,F,NY,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1851512784,F,CT,MSNAPRN,Nurse Practitioner,0,0,64,81,11,0,23,0,35,33,65,19,1,331.0
1568662815,F,TX,MD,Internal Medicine,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1831260207,M,OH,MD,Physical Medicine and Rehabilitation,0,12,40,428,0,0,0,0,118,32,16,234,1,880.0
1558351502,M,CA,DENTIST,Dentist,31,0,0,0,0,0,0,0,0,0,0,0,1,31.0
1740390574,F,NY,MD,Emergency Medicine,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1912918897,M,CA,MD,Emergency Medicine,0,0,0,93,0,0,0,0,16,0,0,0,1,109.0
1447548326,F,CA,PAC,Physician Assistant,0,0,0,52,0,0,0,0,0,0,0,29,1,81.0
1750483699,M,AR,MD,Psychiatry,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1265570634,M,TX,DDS,Dentist,0,0,0,28,0,0,0,0,0,0,0,0,1,28.0
1669813374,M,OH,CNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,17,1,17.0
1679758437,M,DE,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,11,0,0,1,11.0
1790794824,M,NM,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1023084266,M,AZ,MD,Internal Medicine,0,0,0,20,0,0,0,0,19,20,0,0,1,59.0
1043318587,M,MD,MD,Anesthesiology,0,0,0,85,33,29,20,42,57,25,12,14,1,317.0
1083756803,F,AR,CNP,Nurse Practitioner,25,0,0,119,0,0,0,0,0,0,0,100,1,244.0
1063825081,F,OK,DDS,Dentist,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1699762708,M,VA,MD,Emergency Medicine,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1881675254,M,AZ,MD,Family Practice,0,0,0,53,0,0,0,133,0,189,26,14,1,415.0
1306122973,M,FL,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,54,1,54.0
1245227784,M,TN,DPM,Podiatry,0,0,0,46,0,0,0,0,12,0,0,0,1,58.0
1861522682,M,SC,DMD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1508131814,M,LA,,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,30,1,30.0
1528156551,M,NY,MD,Rheumatology,0,13,0,51,0,0,0,0,0,0,0,87,1,151.0
1720036809,M,NY,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,18,0,0,0,1,18.0
1073771887,F,MA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,12,0,0,1,12.0
1881857118,M,CA,,Family Practice,0,0,0,41,0,0,0,0,16,0,0,30,1,87.0
1447320221,F,FL,DDS,Dentist,0,0,0,33,0,0,0,0,0,0,0,0,1,33.0
1649279456,M,WA,MD,Ophthalmology,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1326048935,M,MO,MD,Neurosurgery,0,0,0,55,0,0,0,0,17,0,0,0,1,72.0
1174633622,M,NY,DO,Family Practice,0,0,119,290,0,0,37,0,36,43,22,221,1,768.0
1598755407,M,TN,DDS,Dentist,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1639179930,M,OR,MD,Orthopedic Surgery,0,0,0,75,0,0,0,0,22,38,0,25,1,160.0
1902069024,M,NY,MD,Dermatology,0,0,0,0,0,0,0,0,0,37,0,0,1,37.0
1134138969,F,SC,MD,Emergency Medicine,0,0,0,27,0,0,0,0,14,0,0,0,1,41.0
1730101148,M,ID,MD,Neurosurgery,0,11,0,50,0,0,0,0,0,0,0,0,1,61.0
1730101023,M,NV,MD,Dermatology,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1891053112,F,MN,MD,Family Practice,0,0,0,13,0,0,0,0,36,0,0,0,1,49.0
1437185618,M,NH,MD,Emergency Medicine,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1649378407,M,WI,MD,Orthopedic Surgery,13,0,0,161,0,0,0,0,0,0,0,29,1,203.0
1578716338,M,MA,NP,Nurse Practitioner,0,0,71,277,14,0,39,75,64,148,77,150,1,915.0
1336434570,F,PA,MD,Orthopaedic Surgery,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1841279551,M,PA,DO,Family Practice,12,0,14,98,0,38,44,76,87,125,33,95,1,622.0
1760458533,F,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1619285905,F,IL,MD,Internal Medicine,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1639170061,F,PA,CRNP,Nurse Practitioner,16,0,12,0,0,0,22,72,88,115,27,0,1,352.0
1932117298,M,SC,MD,Family Practice,11,0,0,137,0,0,0,0,0,0,0,47,1,195.0
1346556040,F,NM,DDS,Dentist,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1831452531,F,KS,MD,Family Practice,0,0,0,29,0,23,0,13,15,0,0,35,1,115.0
1497875504,F,GA,DMD,Dentist,101,0,0,27,0,0,0,0,0,0,0,0,1,128.0
1497024863,F,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1962505214,F,NY,FNP,Nurse Practitioner,13,0,0,0,0,0,0,0,0,0,0,0,1,13.0
1942274105,M,AZ,MD,Interventional Pain Management,21,0,80,347,138,24,98,383,357,501,132,225,1,2306.0
1689763567,M,MA,MD,Cardiology,0,0,0,40,0,0,0,0,0,0,0,0,1,40.0
1922434489,F,RI,NPC,Nurse Practitioner,0,0,0,25,0,0,0,0,0,0,0,0,1,25.0
1427138023,M,AZ,MD,General Practice,0,0,0,0,0,0,0,0,0,0,0,27,1,27.0
1538212741,M,CA,MD,Plastic and Reconstructive Surgery,0,0,0,44,0,0,0,0,0,22,0,0,1,66.0
1902987894,M,PA,MD,Orthopedic Surgery,0,0,0,44,0,0,0,0,57,11,0,0,1,112.0
1316046436,M,WI,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1326086521,F,SD,PA,Physician Assistant,14,0,150,46,0,0,0,0,0,20,0,50,1,280.0
1306904123,F,OK,MD,Ophthalmology,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1154332377,M,VT,MD,Orthopedic Surgery,0,0,0,145,85,19,0,0,100,34,14,20,1,417.0
1750376703,M,TX,MD,Internal Medicine,13,126,0,270,0,0,0,0,11,0,0,91,1,511.0
1760472195,M,NC,MD,Family Practice,99,0,0,533,0,0,12,12,0,15,0,241,1,912.0
1265454847,M,WA,MD,Family Practice,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1053358986,F,TX,FNP,Nurse Practitioner,21,0,0,47,0,0,0,0,0,0,0,11,1,79.0
1508939661,M,MO,MD,Emergency Medicine,0,0,0,95,0,0,0,0,16,0,0,0,1,111.0
1760740757,F,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1164420527,M,FL,MD,Family Practice,20,17,18,289,11,0,11,19,38,25,0,92,1,540.0
1578655148,F,WA,MD,Internal Medicine,29,0,0,74,0,0,0,0,39,13,0,61,1,216.0
1841276532,M,MI,DO,Family Practice,0,0,16,152,0,0,0,0,0,0,0,86,1,254.0
1649388612,F,MA,MD,Internal Medicine,0,0,0,28,0,0,0,0,0,0,0,27,1,55.0
1467572206,M,MS,DMD,Dentist,0,0,0,36,0,0,0,0,0,0,0,0,1,36.0
1588957666,M,NC,,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1154435279,M,GA,MD,Internal Medicine,0,0,0,73,0,0,0,0,15,0,0,41,1,129.0
1750388633,F,CA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1144399197,M,CO,MD,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1457474363,M,GA,MDMS,Emergency Medicine,0,0,0,311,0,0,0,0,60,0,0,52,1,423.0
1659429629,M,CA,MD,Internal Medicine,0,0,0,13,12,0,0,0,0,0,0,0,1,25.0
1528050598,M,IL,MD,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1376802405,M,MA,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,25,1,25.0
1679578314,F,OH,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1932267481,M,NY,MD,Internal Medicine,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1912221755,M,VA,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,11,0,0,1,11.0
1154389849,M,FL,MD,Geriatric Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1386656601,F,CO,MD,Specialist,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1881869279,M,CO,DDS,Dentist,0,0,0,25,0,0,0,0,0,0,0,0,1,25.0
1447286281,F,TX,MD,Rheumatology,151,0,0,843,0,0,0,0,0,0,0,464,1,1458.0
1881658490,M,AL,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1205070711,M,WI,MD,Family Practice,15,0,0,27,0,0,0,0,0,0,0,25,1,67.0
1154395606,M,NM,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1093701732,M,FL,DO,Family Practice,0,144,41,163,24,38,12,0,128,38,12,34,1,634.0
1679995468,M,OH,PAC,Physician Assistant,0,0,0,37,0,0,0,0,13,0,0,0,1,50.0
1255416939,F,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1962538462,M,CA,DPM,Podiatry,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1023371044,M,SC,MD,Family Practice,0,0,0,25,0,0,0,0,14,0,0,0,1,39.0
1245296904,M,MI,MD,Radiation Oncology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1285637041,M,NM,DPM,Podiatry,0,0,0,17,0,0,0,0,0,0,0,0,1,17.0
1033165360,M,PA,MD,Urology,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1730318908,M,NV,PAC,Physician Assistant,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1053388280,M,VA,DDS,Dentist,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1972818227,M,CO,PA,Physician Assistant,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1588645675,M,NC,MD,Urology,0,0,0,61,0,0,0,0,28,0,0,0,1,89.0
1093999641,F,NY,MD,Internal Medicine,11,0,0,0,0,0,0,0,0,0,0,0,1,11.0
1497737480,M,CA,MD,Orthopedic Surgery,0,0,0,71,0,0,0,0,0,0,0,36,1,107.0
1093923088,M,CA,MD,Pulmonary Disease,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1821149840,M,WI,MD,Internal Medicine,14,0,12,59,0,0,0,0,15,18,13,80,1,211.0
1972534238,M,CA,MDFACP,Gastroenterology,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
1205099975,F,AR,DDS,Dentist,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1306885017,M,PA,MD,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1356317481,M,NY,MD,Emergency Medicine,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1881037877,M,MI,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1205190436,M,MI,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1851595565,M,NJ,DO,Nephrology,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1629185970,M,CA,MD,Internal Medicine,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1093711012,M,TX,MD,General Surgery,0,0,0,50,0,0,0,0,0,0,0,14,1,64.0
1316002660,M,VA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1205033834,M,NY,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1841467883,F,PA,MD,Family Practice,0,0,0,36,0,0,0,0,30,0,0,40,1,106.0
1922152974,M,KS,DDS,Dentist,0,0,0,78,0,0,0,0,0,0,0,0,1,78.0
1639487499,M,OK,DO,Otolaryngology,0,0,0,18,0,0,0,0,33,0,0,0,1,51.0
1730316456,M,MO,MDMS,General Surgery,0,0,0,0,0,0,0,0,23,0,0,0,1,23.0
1972560902,F,NY,DO,Emergency Medicine,0,0,0,12,0,0,0,0,12,0,0,0,1,24.0
1811989015,M,NY,MD,Family Practice,21,0,50,53,0,0,0,0,0,31,0,27,1,182.0
1336135714,M,PA,DMDJD,Oral Surgery (dentists only),13,0,0,0,0,0,0,0,0,0,0,0,1,13.0
1447229497,F,TX,PAC,Physician Assistant,0,0,0,19,0,0,0,0,0,0,0,35,1,54.0
1952619876,M,TX,MD,Internal Medicine,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
1144240532,M,ND,MD,Orthopedic Surgery,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1528078516,M,CA,MDDC,Family Practice,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1902234255,F,MI,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1811974637,M,MN,,Rheumatology,16,0,26,67,0,0,0,0,43,0,21,76,1,249.0
1184873887,F,TN,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1699989954,F,PA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1346248689,M,NY,DO,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1073632451,M,WA,DMD,Dentist,0,0,0,14,0,0,0,0,0,0,0,0,1,14.0
1174565089,M,TX,MD,Medical Oncology,0,0,0,31,0,0,0,24,25,0,0,0,1,80.0
1194958041,M,PR,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,69,1,69.0
1881875771,M,MO,MD,Family Practice,0,0,0,219,0,14,0,17,66,45,27,23,1,411.0
1922097468,M,TX,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1154325611,M,TX,PA,Physician Assistant,0,0,0,14,0,0,0,0,0,0,0,0,1,14.0
1639141591,M,OK,DDS,Dentist,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1669455929,M,NY,MD,Internal Medicine,19,0,0,0,0,0,0,0,0,0,0,0,1,19.0
1457561557,F,MI,DDS,Dentist,42,0,0,11,0,0,0,0,0,0,0,0,1,53.0
1265708242,M,UT,MDPHD,Student in an Organized Health Care Education/Training Program,0,0,0,13,0,0,0,0,0,23,0,13,1,49.0
1972503597,F,NJ,MD,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1891729760,M,CT,MD,Internal Medicine,0,0,0,15,0,0,0,0,0,0,0,12,1,27.0
1619287596,F,NC,MDMS,Ophthalmology,0,0,0,36,0,0,0,0,0,0,0,0,1,36.0
1912010893,M,OR,DO,Nephrology,0,0,0,0,0,0,0,0,22,15,0,0,1,37.0
1013970433,M,SC,MD,Emergency Medicine,0,0,0,85,0,0,0,0,57,0,0,42,1,184.0
1881894467,F,CA,DO,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1376540419,F,TN,MD,Internal Medicine,0,0,0,117,0,0,0,0,0,0,0,12,1,129.0
1023014149,M,NC,MD,Cardiology,0,0,0,0,0,0,0,0,14,0,0,0,1,14.0
1215900683,M,CA,MD,Family Practice,13,0,0,21,0,0,0,0,0,0,0,34,1,68.0
1063588903,M,KY,MD,Emergency Medicine,0,0,0,27,0,0,0,0,0,0,0,26,1,53.0
1245425313,F,AZ,MD,Hematology/Oncology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1871710467,M,AZ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1619271780,M,MD,,Student in an Organized Health Care Education/Training Program,0,0,0,24,0,0,0,0,0,0,0,0,1,24.0
1679557623,M,CA,MD,Plastic and Reconstructive Surgery,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1285868984,F,WA,ARNP,Nurse Practitioner,0,0,0,21,0,0,0,0,0,0,0,0,1,21.0
1659473148,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,24,1,24.0
1396095204,F,NJ,PA,Physician Assistant,0,0,0,0,0,0,0,0,21,0,0,0,1,21.0
1174744817,F,KY,DO,Family Practice,14,0,0,103,0,0,0,0,0,0,0,82,1,199.0
1689902603,F,CA,PAC,Physician Assistant,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1801044607,F,CA,PAC,Physician Assistant,0,0,0,29,0,0,0,0,0,0,0,21,1,50.0
1518032770,M,NY,DMDMSD,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1215162540,F,CA,ARNP,Nurse Practitioner,0,0,14,56,0,0,0,0,0,0,0,0,1,70.0
1760485650,F,OH,MD,Family Practice,0,0,14,47,0,0,0,0,17,0,0,85,1,163.0
1619946506,F,MN,MD,Family Practice,18,0,0,83,0,0,0,0,14,0,0,54,1,169.0
1275732976,M,TX,MD,Family Practice,0,0,0,489,0,0,0,18,0,0,0,396,1,903.0
1205946449,M,MO,DO,Orthopedic Surgery,0,0,0,140,0,0,0,0,12,0,0,15,1,167.0
1427350628,F,MD,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,12,0,0,0,1,12.0
1932206851,M,CA,MD,Maxillofacial Surgery,0,0,0,49,0,0,0,0,21,0,0,0,1,70.0
1366527053,F,NJ,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1164503868,M,CA,MD,Internal Medicine,28,13,0,155,0,0,0,0,0,0,0,22,1,218.0
1972537298,F,AZ,MD,Family Practice,0,0,20,127,0,0,20,76,40,50,13,38,1,384.0
1164743191,F,NC,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1114991189,F,FL,MD,Neurology,0,0,0,0,0,0,0,0,12,0,0,0,1,12.0
1558343236,F,MD,CRNP,Nurse Practitioner,0,0,0,0,13,0,0,0,0,0,0,0,1,13.0
1730150996,F,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,13,0,11,32,1,56.0
1477652287,M,IL,DO,Emergency Medicine,0,0,0,13,0,0,0,0,0,0,0,19,1,32.0
1124146626,F,VA,DNP,Nurse Practitioner,0,0,0,25,0,0,0,0,0,0,0,0,1,25.0
1104877588,M,FL,MD,Internal Medicine,0,0,0,0,0,0,0,0,15,0,0,73,1,88.0
1770636896,F,CA,OD,Optometry,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1023193786,F,CA,MD,Family Practice,0,0,22,173,0,0,14,43,32,0,0,0,1,284.0
1043214927,M,WV,MD,Family Practice,0,0,0,0,0,0,0,0,0,18,0,0,1,18.0
1568496214,F,PR,MD,Nephrology,0,0,0,0,0,0,0,0,0,0,0,45,1,45.0
1164476388,F,WI,MD,Internal Medicine,0,0,11,98,0,0,0,41,48,69,58,23,1,348.0
1124218540,F,NJ,DO,General Surgery,0,0,0,0,0,0,0,0,17,0,0,0,1,17.0
1225023955,M,MO,MD,Family Practice,19,16,11,315,0,0,0,0,51,0,0,211,1,623.0
1023018728,M,TN,MD,Hematology/Oncology,0,0,11,58,0,0,0,0,25,0,13,24,1,131.0
1073833877,M,NY,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,28,1,28.0
1700840170,M,CA,MD,Anesthesiology,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1477530582,M,NY,DO,Internal Medicine,0,0,0,0,0,0,0,0,15,0,0,0,1,15.0
1699096339,F,MI,DO,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1245268937,M,MS,MD,General Practice,0,0,0,25,0,0,0,0,0,0,0,15,1,40.0
1457382038,M,IL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1356606693,F,CA,RNMSNNPC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1750362513,F,AZ,MD,Family Practice,0,0,11,48,0,0,0,22,27,0,0,60,1,168.0
1730281254,M,CA,DO,Orthopedic Surgery,0,0,0,217,0,0,0,0,22,0,0,0,1,239.0
1114028743,M,IN,MD,Family Practice,0,0,0,91,0,0,0,0,20,0,0,115,1,226.0
1366434870,M,NC,MD,Otolaryngology,0,0,0,11,0,0,0,0,0,0,0,0,1,11.0
1124281951,F,MD,PAC,Physician Assistant,0,0,0,0,15,0,0,0,0,48,0,0,1,63.0
1275532657,M,KS,MD,Sleep Medicine,0,0,0,0,0,29,0,11,0,0,0,0,1,40.0
1720046147,M,NC,MD,Internal Medicine,0,0,46,193,12,11,12,29,101,180,40,186,1,810.0
1801815055,M,PA,MD,Hematology/Oncology,0,0,0,29,0,0,0,11,15,13,0,0,1,68.0
1962460519,M,AR,MD,General Surgery,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1487787974,M,TN,MD,Thoracic Surgery,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1104811892,M,AZ,FNP,Nurse Practitioner,0,0,30,99,0,0,28,81,47,47,0,21,1,353.0
1174673248,M,FL,MD,Emergency Medicine,0,0,0,0,0,0,0,0,74,0,0,0,1,74.0
1942402029,F,MS,MD,Emergency Medicine,0,0,0,44,0,0,0,0,21,0,0,14,1,79.0
1699850727,M,WA,DPM,Podiatry,0,0,0,16,0,0,0,0,18,0,0,0,1,34.0
1922075274,M,UT,MD,Plastic and Reconstructive Surgery,0,0,0,26,0,0,0,0,0,0,0,0,1,26.0
1912084013,F,NC,PAC,Physician Assistant,0,0,0,47,0,0,0,0,0,0,0,144,1,191.0
1407802671,M,VA,MD,Hematology/Oncology,0,0,12,0,0,0,0,0,32,0,15,0,1,59.0
1033279625,M,MD,MD,Internal Medicine,0,0,0,21,11,0,0,0,0,20,0,61,1,113.0
1710230891,F,IL,APN,Nurse Practitioner,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
1568479087,M,OH,MD,Family Practice,0,0,0,127,0,12,16,43,45,14,0,348,1,605.0
1699781468,M,WA,MD,Family Practice,25,0,0,43,0,0,0,0,0,0,0,47,1,115.0
1699974097,M,ME,DPM,Podiatry,0,0,0,17,0,0,0,0,0,92,0,22,1,131.0
1912090689,M,PA,MD,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,16,0,0,1,16.0
1316964117,M,CO,MD,Emergency Medicine,0,0,0,15,0,0,0,0,26,0,0,0,1,41.0
1447252283,M,MO,MD,General Surgery,0,0,0,37,0,0,0,0,0,0,0,0,1,37.0
1366595662,M,WA,MD,Family Practice,0,0,0,27,0,0,0,0,0,0,0,0,1,27.0
1114940129,M,AL,DO,Internal Medicine,0,0,0,59,0,0,0,0,0,0,0,15,1,74.0
1205842887,M,VA,MD,Family Practice,0,0,0,22,0,0,0,0,0,0,0,41,1,63.0
1952357055,M,MA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1255359840,M,CA,MD,Internal Medicine,0,0,0,60,0,0,0,0,0,0,0,261,1,321.0
1104187756,M,WV,MD,Student in an Organized Health Care Education/Training Program,0,0,0,19,0,0,0,0,0,11,0,31,1,61.0
1073757993,F,AZ,DO,Internal Medicine,47,0,0,56,0,0,0,42,26,34,0,67,1,272.0
1639517006,M,MA,MD,General Surgery,0,0,0,0,0,0,0,0,0,15,0,0,1,15.0
1164401071,M,NC,MD,Family Practice,0,20,0,57,11,0,0,0,26,25,0,156,1,295.0
1912986977,M,NC,MD,Family Practice,26,13,13,283,0,0,0,14,104,15,0,169,1,637.0
1457349839,M,TX,MD,Internal Medicine,0,0,0,28,0,0,0,0,0,0,0,0,1,28.0
1689668964,M,IL,MD,Family Practice,0,0,0,46,0,0,0,0,0,0,0,69,1,115.0
1790777332,M,SC,MD,Cardiology,0,0,0,61,0,0,0,12,0,0,0,0,1,73.0
1457458580,F,NY,NP,Nurse Practitioner,20,14,325,59,80,182,95,177,127,372,137,101,1,1689.0
1467750604,M,WY,PAC,Physician Assistant,0,0,0,30,0,0,0,0,0,0,0,0,1,30.0
1659633659,M,PA,MD,Pain Management,0,0,83,425,0,229,72,243,387,620,241,49,1,2349.0
1235435009,F,WA,ARNP,Nurse Practitioner,0,0,37,73,0,0,0,0,0,11,0,41,1,162.0
1427002047,F,VI,MD,Internal Medicine,0,0,0,0,0,0,0,0,14,0,12,46,1,72.0
1578610267,F,PA,MSNCRNP,Nurse Practitioner,0,0,58,30,0,0,0,14,34,33,0,20,1,189.0
1194811224,M,OH,DO,Family Practice,0,0,0,11,0,0,0,0,0,0,0,76,1,87.0
1114117223,M,CA,DO,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,0,11,0,0,1,11.0
1932177458,F,WA,MD,Orthopedic Surgery,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1912936279,F,TX,MD,Family Practice,12,0,0,36,0,0,0,0,0,0,0,19,1,67.0
1740265917,M,OH,DO,Orthopedic Surgery,0,0,0,82,0,0,0,0,43,0,0,37,1,162.0
1508971664,M,TX,MD,Internal Medicine,0,0,0,63,0,0,0,0,0,0,0,20,1,83.0
1790827194,F,FL,PHDARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1891757746,M,MN,MD,Internal Medicine,0,0,14,31,0,0,0,0,0,0,0,20,1,65.0
1174603864,F,NC,NP,Nurse Practitioner,0,0,0,25,0,0,0,0,0,0,0,0,1,25.0
1396876926,M,CA,MD,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1871702712,F,VA,MD,Family Practice,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1528049269,F,VA,PA,Physician Assistant,0,0,0,78,0,0,0,0,23,0,0,86,1,187.0
1841547981,F,PA,PAC,Physician Assistant,0,0,0,32,0,0,0,0,0,18,0,0,1,50.0
1831296557,F,NY,MD,Anesthesiology,0,0,0,0,0,0,0,0,0,0,0,21,1,21.0
1912993403,M,IL,MD,Neurosurgery,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1750552899,F,NY,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1922098177,M,KY,MD,Obstetrics/Gynecology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1366448151,F,NY,NP,Nurse Practitioner,0,0,89,106,130,63,0,68,109,167,90,27,1,849.0
1841253119,M,PA,MD,Family Practice,0,0,21,55,0,0,13,14,27,12,0,19,1,161.0
1073650826,M,NC,MD,Emergency Medicine,0,0,0,55,0,0,0,0,0,0,0,0,1,55.0
1871704882,M,TN,MD,General Surgery,0,0,0,21,0,0,0,0,0,0,0,0,1,21.0
1295836955,F,PA,PAC,Physician Assistant,0,15,0,58,0,0,0,0,0,0,0,0,1,73.0
